            6. Чисельність наявного населення в розрізі регіонів                                            ,,,,,,,
"                              районів, міст, селищ міського типу1",,,,,,,
,,,,,,,
,,,        (на 1 січня; осіб),,,,
,2013,2014,2015,,,,
,,,,,,,
    Сільське населення,"11,345","11,312","11,373",,,,
  Ширяївський район,"27,447","27,269","27,207",,,,
    Міське населення,"6,890","6,807","6,766",,,,
        смт Ширяєве,"6,890","6,807","6,766",,,,
    Сільське населення,"20,557","20,462","20,441",,,,
,,,,,,,
Полтавська область,"1,467,821","1,458,205","1,448,975",,,,
 Міське населення,"901,662","899,072","895,755",,,,
 Сільське населення,"566,159","559,133","553,220",,,,
  м. Полтава,"296,852","295,950","294,962",,,,
  Комсомольськ (міськрада),"54,284","54,513","54,615",,,,
    Міське населення,"51,730","51,958","52,098",,,,
        м. Комсомольск,"51,730","51,958","52,098",,,,
    Сільське населення,"2,554","2,555","2,517",,,,
  м. Кременчук,"225,892","225,828","225,216",,,,
  м. Лубни,"47,643","47,397","47,101",,,,
  м. Миргород,"41,109","40,876","40,603",,,,
  Великобагачанський район,"25,840","25,605","25,356",,,,
    Міське населення,"8,362","8,359","8,340",,,,
        смт Велика Багачка,"5,753","5,785","5,770",,,,
        смт Гоголеве,"2,609","2,574","2,570",,,,
    Сільське населення,"17,478","17,246","17,016",,,,
  Гадяцький район,"55,646","54,960","54,352",,,,
    Міське населення,"24,196","24,187","24,129",,,,
        м. Гадяч,"24,196","24,187","24,129",,,,
    Сільське населення,"31,450","30,773","30,223",,,,
  Глобинський район,"45,912","45,043","44,474",,,,
    Міське населення,"16,740","16,493","16,294",,,,
        м. Глобине,"10,043","9,921","9,820",,,,
        смт Градизьк,"6,697","6,572","6,474",,,,
    Сільське населення,"29,172","28,550","28,180",,,,
  Гребінківський район,"23,062","22,863","22,709",,,,
    Міське населення,"10,960","10,938","10,911",,,,
        м. Гребінка,"10,960","10,938","10,911",,,,
    Сільське населення,"12,102","11,925","11,798",,,,
  Диканський район,"19,339","19,207","19,072",,,,
    Міське населення,"7,824","7,811","7,789",,,,
        смт Диканька,"7,824","7,811","7,789",,,,
    Сільське населення,"11,515","11,396","11,283",,,,
  Зіньківський район,"36,030","35,534","35,146",,,,
    Міське населення,"15,436","15,337","15,266",,,,
        м. Зіньків,"9,953","9,899","9,856",,,,
       смт Опішня,"5,483","5,438","5,410",,,,
    Сільське населення,"20,594","20,197","19,880",,,,
  Карлівський район,"34,897","34,569","34,256",,,,
    Міське населення,"15,202","15,071","15,001",,,,
        м. Карлівка,"15,202","15,071","15,001",,,,
    Сільське населення,"19,695","19,498","19,255",,,,
  Кобеляцький район,"43,808","43,186","42,780",,,,
    Міське населення,"15,388","15,192","15,072",,,,
        м. Кобеляки,"10,181","10,041","9,977",,,,
        смт Білики,"5,207","5,151","5,095",,,,
    Сільське населення,"28,420","27,994","27,708",,,,
  Козельщинський район,"20,259","20,055","19,780",,,,
    Міське населення,"6,105","6,098","6,030",,,,
        смт Козельщина,"3,805","3,809","3,773",,,,
        смт Нова Галещина,"2,300","2,289","2,257",,,,
    Сільське населення,"14,154","13,957","13,750",,,,
  Котелевський район,"19,909","19,737","19,703",,,,
    Міське населення,"12,486","12,389","12,388",,,,
        смт Котельва,"12,486","12,389","12,388",,,,
    Сільське населення,"7,423","7,348","7,315",,,,
  Кременчуцький район,"40,482","39,896","39,735",,,,
    Сільське населення,"40,482","39,896","39,735",,,,
  Лохвицький район,"44,516","44,056","43,689",,,,
    Міське населення,"20,475","20,361","20,270",,,,
        м. Лохвиця,"11,863","11,801","11,798",,,,
        м. Червонозаводське,"8,612","8,560","8,472",,,,
    Сільське населення,"24,041","23,695","23,419",,,,
  Лубенський район,"33,160","32,696","32,288",,,,
    Сільське населення,"33,160","32,696","32,288",,,,
  Машівський район,"20,026","19,889","19,723",,,,
    Міське населення,"3,829","3,819","3,806",,,,
        смт Машівка,"3,829","3,819","3,806",,,,
    Сільське населення,"16,197","16,070","15,917",,,,
  Миргородський район,"33,465","33,023","32,590",,,,
    Міське населення,"5,238","5,193","5,119",,,,
        смт Комишня,"2,331","2,307","2,264",,,,
,,,,,,,
        смт Ромодан,"2,907","2,886","2,855",,,,
    Сільське населення,"28,227","27,830","27,471",,,,
  Новосанжарський район,"35,537","35,169","34,846",,,,
    Міське населення,"8,459","8,414","8,389",,,,
        смт Нові Санжари,"8,459","8,414","8,389",,,,
    Сільське населення,"27,078","26,755","26,457",,,,
  Оржицький район,"24,915","24,612","24,367",,,,
    Міське населення,"5,463","5,434","5,399",,,,
        смт Оржиця,"3,572","3,562","3,554",,,,
        смт Новооржицьке,"1,891","1,872","1,845",,,,
    Сільське населення,"19,452","19,178","18,968",,,,
  Пирятинський район,"32,450","32,242","31,979",,,,
    Міське населення,"15,981","15,933","15,882",,,,
        м. Пирятин,"15,981","15,933","15,882",,,,
    Сільське населення,"16,469","16,309","16,097",,,,
  Полтавський район,"66,753","66,923","67,004",,,,
    Сільське населення,"66,753","66,923","67,004",,,,
  Решетилівський район,"26,910","26,801","26,540",,,,
    Міське населення,"9,401","9,412","9,385",,,,
        смт Решетилівка,"9,401","9,412","9,385",,,,
    Сільське населення,"17,509","17,389","17,155",,,,
  Семенівський район,"26,532","26,108","25,741",,,,
    Міське населення,"6,400","6,328","6,264",,,,
        смт Семенівка,"6,400","6,328","6,264",,,,
    Сільське населення,"20,132","19,780","19,477",,,,
  Хорольський район,"35,900","35,533","35,038",,,,
    Міське населення,"13,593","13,532","13,427",,,,
        м. Хорол,"13,593","13,532","13,427",,,,
    Сільське населення,"22,307","22,001","21,611",,,,
  Чорнухинський район,"12,004","11,820","11,616",,,,
    Міське населення,"2,610","2,601","2,585",,,,
        смт Чорнухи,"2,610","2,601","2,585",,,,
    Сільське населення,"9,394","9,219","9,031",,,,
  Чутівський район,"23,689","23,429","23,128",,,,
    Міське населення,"9,636","9,608","9,488",,,,
        смт Чутове,"6,287","6,255","6,185",,,,
        смт Артемівка,"3,349","3,353","3,303",,,,
    Сільське населення,"14,053","13,821","13,640",,,,
  Шишацький район,"21,000","20,685","20,566",,,,
    Міське населення,"4,652","4,553","4,541",,,,
        смт Шишаки,"4,652","4,553","4,541",,,,
    Сільське населення,"16,348","16,132","16,025",,,,
,,,,,,,
,,,,,,,
Рівненська область,"1,156,868","1,158,851","1,161,151",,,,
 Міське населення,"553,082","553,637","554,187",,,,
 Сільське населення,"603,786","605,214","606,964",,,,
  м. Рівне,"250,333","249,912","249,639",,,,
  м. Дубно,"38,019","38,087","38,068",,,,
  м. Кузнецовськ,"41,432","41,560","41,726",,,,
  м. Острог,"15,725","15,745","15,727",,,,
  Березнівський район,"63,323","63,430","63,760",,,,
    Міське населення,"15,477","15,455","15,440",,,,
        м. Березне,"13,444","13,435","13,405",,,,
        смт Соснове,"2,033","2,020","2,035",,,,
    Сільське населення,"47,846","47,975","48,320",,,,
  Володимирецький район,"62,821","63,360","63,885",,,,
    Міське населення,"12,375","12,480","12,591",,,,
        смт Володимирець,"8,969","9,051","9,107",,,,
        смт Рафалівка,"3,406","3,429","3,484",,,,
    Сільське населення,"50,446","50,880","51,294",,,,
  Гощанський район,"35,672","35,538","35,395",,,,
    Міське населення,"5,369","5,393","5,403",,,,
        смт Гоща,"5,369","5,393","5,403",,,,
    Сільське населення,"30,303","30,145","29,992",,,,
  Демидівський район,"14,753","14,739","14,639",,,,
    Міське населення,"2,586","2,604","2,599",,,,
        смт Демидівка,"2,586","2,604","2,599",,,,
    Сільське населення,"12,167","12,135","12,040",,,,
  Дубенський район,"45,761","45,722","45,706",,,,
    Міське населення,"2,696","2,685","2,704",,,,
        смт Смига,"2,696","2,685","2,704",,,,
    Сільське населення,"43,065","43,037","43,002",,,,
  Дубровицький район,"48,128","48,160","48,136",,,,
    Міське населення,"9,414","9,459","9,499",,,,
        м. Дубровиця,"9,414","9,459","9,499",,,,
